 # MagPy - ASCII
 # StationID:  WIC
 # DataPier:  A2
 # DataFormat:  MagPyDI
 # DataType:  MagPyDI1.0
 # DataComponents:  IDFF
 # DataID:  BLV_LEMI036_1_0002_GP20S3NSS2_012201_0001_A2
 # SensorID:  BLV_LEMI036_1_0002_GP20S3NSS2_012201_0001_A2
 # DataSamplingRate:  1980.0 sec
# head:
Epoch[],i[deg],d[deg],f[nT],f[nT],T[deg C],ScaleValueDI[deg/unit],Dec_S0[],Dec_deltaH[],Dec_epsilonZ[],Inc_S0[],Inc_epsilonZ[],H-base[nT],D-base[deg],Z-base[nT],dF[],Person[],DI-Inst[],Mire[],F-type[],-[],-[],-[],-[]
2023-07-12T07:13:00.000000,64.46082356392512,4.978549214035125,48901.66814155243,48901.66814155243,7.3,0.9945516518871714,5.92204742292701,3.1040340976891705,73.40492209612381,6.668850778550063,73.71567556760925,23.036805432417168,3.6742752192670562,-20.88265961263096,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-07-12T07:36:00.000000,64.46347882423034,4.976733070415049,48899.67659179204,48899.67659179204,7.3,0.9912793221573503,5.969704221119142,3.3980304491157813,73.36192218589139,5.983953183911074,73.55400389943517,23.051615777523693,3.6742716628851864,-20.888233850906545,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-07-22T05:47:00.000000,64.45716155499977,5.007945711577426,48901.23010226322,48901.23010226322,7.3,0.9962903596365409,5.339315383786608,3.1360636457796023,74.10220625114279,5.40773289899306,74.0285127831465,23.37929892169268,3.675001170650486,-21.1467803822743,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-07-22T06:10:00.000000,64.45859010802047,5.013985317165716,48900.79367825357,48900.79367825357,7.3,0.9954252511149253,5.307933944399902,3.5163364791524367,73.62078101693731,5.736926051889273,74.05325654761445,23.243435756008694,3.674445936664594,-21.063651009710156,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-07-26T04:19:00.000000,64.45311411781361,4.973454297777511,48895.654986131005,48895.654986131005,7.3,0.9867984487035224,6.349554933491312,3.1688906099826735,74.35189155547528,6.202889960216297,74.07971351638703,23.588615257598576,3.673226852987906,-21.016645640920615,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-07-26T04:43:00.000000,64.47179567903916,4.911503125353398,48889.845625547074,48889.845625547074,7.3,0.9833007839403938,6.127733869263484,3.3003026362770878,73.84928315026114,6.233627954076222,73.7315271528124,24.26868578826543,3.6043492696492447,-21.218459775293013,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-03T07:44:00.000000,64.49041501830604,4.97796243850552,48886.06375431509,48886.06375431509,7.3,1.0045367397215157,5.9781408151867526,3.3791125345278656,74.87367243141297,6.169807511344168,74.81380241530489,23.448350093953195,3.67451980684481,-21.089770991253317,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-03T08:06:00.000000,64.49336899337118,4.96149332940862,48882.50339095695,48882.50339095695,7.3,0.9958757256536594,5.245716773486233,2.9005505791444195,74.36948721876183,5.79919446800326,74.87789775121651,23.82372632133047,3.6743491435171873,-21.20324367518333,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-09T06:48:00.000000,64.47431182162273,4.9738924165358895,48909.552472621785,48909.552472621785,7.3,0.9911320506461583,6.335233061362932,2.9725216127880185,74.80411234650461,5.798482611489369,74.65669611395994,23.273708263161097,3.6740236889883104,-21.034494224171794,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-09T07:12:00.000000,64.47844767328581,4.977703579211987,48908.72873793415,48908.72873793415,7.3,1.0092018325351453,5.761274644635299,2.888003280639119,74.38482897832263,6.0767594137344805,74.68003914028978,22.876063555198925,3.6739807934787874,-20.828984308580402,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-18T09:09:00.000000,64.489708637309,4.920437714477102,48882.29460821844,48882.29460821844,7.3,0.9985045482865502,6.225840624883752,3.0776818762368583,74.24145811697049,6.3311876462660495,74.33342452980226,23.62997496916796,3.67416637146118,-21.11670283341664,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-18T09:33:00.000000,64.5063676303945,4.918245446071908,48871.20294929445,48871.20294929445,7.3,0.9813105675789328,6.237664581758618,3.1546501908709814,73.7025873337891,5.668738162803516,74.10725332800868,22.971731155765156,3.6749913011952313,-21.08680335020472,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-26T07:35:00.000000,64.48564221486014,4.9624307455543395,48891.701199205185,48891.701199205185,7.3,0.9943371999719163,6.245419628384094,2.9243931916670527,74.35547729025004,6.323868067797935,73.96415630894349,23.518849727370252,3.675261422995416,-21.144511275051627,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-26T08:01:00.000000,64.48106994588298,4.972618510701853,48890.33092326268,48890.33092326268,7.3,1.0048697091114913,5.993202114481116,2.9231179420391795,73.87228040220192,6.139055556452539,74.21771917019092,23.404538652237534,3.6754216760282046,-21.342023503377277,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-30T07:16:00.000000,64.47717309646339,4.979381568793674,48896.04564637184,48896.04564637184,7.3,0.9962961488030122,6.4272610638727805,3.021381880113619,74.43797736377039,5.777514991527653,74.49347063135009,23.220055665620748,3.675302145274881,-21.03250398052478,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-08-30T07:40:00.000000,64.48157088021085,4.988302702301736,48893.17657981409,48893.17657981409,7.3,1.0015448846991744,5.3606555776958595,3.021648026500868,74.05241424490715,6.5587963041216,74.17552681840418,23.435901080054464,3.674174419902269,-21.196342077666486,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-06T06:10:00.000000,64.47545437610756,4.999115264205887,48901.419075473736,48901.419075473736,7.3,0.9950228102932442,6.281365202735707,2.9792256406457462,73.90422794885282,6.672041384959276,74.10897818872327,23.80915153364913,3.674481357835529,-21.411991918765125,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-06T06:34:00.000000,64.47963365682659,5.001368552694235,48898.58682909844,48898.58682909844,7.3,0.9907966708219418,6.455118513331048,3.283412356196339,73.82325174283554,6.022621827687384,74.27929666008308,24.084990792191093,3.673818595668703,-21.49842543998966,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-13T07:25:00.000000,64.50446790847808,5.017796660156983,48890.09286366155,48890.09286366155,7.3,1.0022593276696437,6.167518531705995,3.225332359604909,73.75640772777881,7.213431436515827,73.81304008189637,23.191539371106046,3.675120517145072,-21.045472847930796,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-13T07:48:00.000000,64.50258113835328,5.016761696932376,48887.68467932174,48887.68467932174,7.3,1.000142067052671,6.49801901980649,3.0116660826807333,73.81461159094762,6.543218100344869,73.9603316240569,23.59348475357183,3.6745084609161123,-21.21963703010988,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-13T08:38:00.000000,64.50455829786551,4.977170129418937,48887.256792616135,48887.256792616135,7.3,0.9803013317267689,-3.818500127719595,-15.245852413306404,-10.31472007781158,-2.998441035394513,-11.404849668819397,23.910125379388774,3.6747826115145585,-21.282542187793297,nan,Herzog,Hegy_6814-5255_04-2012_DTU_DI0146_04-2012,180.13725,Fext,-,-,idff,nan
2023-09-13T09:00:00.000000,nan,nan,nan,48885.99016393541,7.3,0.9984298248879833,-3.184420705910265,-15.119110741549287,-11.117514824303242,-2.940248264020163,-11.936869383543836,nan,nan,nan,nan,Herzog,Hegy_6814-5255_04-2012_DTU_DI0146_04-2012,180.13725,Fext,-,-,idff,nan
2023-09-20T09:08:00.000000,64.51185109187922,4.991265272197408,48892.55507772495,48892.55507772495,7.3,1.001729874199484,5.739565203434907,2.996144803213448,73.79558875359274,6.3635249628762045,73.5904872522478,23.790354759181355,3.674703803822578,-21.164160487111076,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-20T09:32:00.000000,64.52411287646592,4.954336977657949,48884.65230848237,48884.65230848237,7.3,1.012425423573316,5.59937867263202,3.0260657130677213,73.35129022780336,6.132512643922294,73.70278985051856,23.213392294775986,3.6737358643931626,-21.018613939078932,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-27T06:50:00.000000,64.47330730890491,4.987422964916655,48904.75604452882,48904.75604452882,7.3,0.993959050486511,5.36546408597939,3.197310948304773,73.46130929121209,6.151018096836271,73.43428556152777,23.537082119244587,3.674397745096624,-21.168671011459082,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-09-27T07:15:00.000000,64.48358940504856,4.994979599053707,48900.3739326183,48900.3739326183,7.3,0.9888101268525011,6.137115118697413,3.233068374811296,73.28213274498744,6.429349574119646,73.52367431703269,23.666334139343235,3.674832612421963,-21.176178941110265,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-04T06:47:00.000000,64.46946009752746,4.99633972355117,48915.7130886308,48915.7130886308,7.3,0.9948864436562405,5.586569921364269,2.9842760738195295,73.842051286981,6.0457201895380805,73.54340692392515,23.390600781513058,3.6746779180963043,-21.15257207151444,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-04T07:11:00.000000,64.47209258309013,5.012448930637928,48915.116400168874,48915.116400168874,7.3,0.9908025040213602,5.374957433763936,2.636133294067593,72.94367481900129,5.8742375724640254,73.69056424395808,23.776845782827877,3.6751751210934995,-21.27263288047834,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-11T06:14:00.000000,64.46649746443197,4.975607956535618,48916.43859834772,48916.43859834772,7.3,0.9990610353588951,6.237919385645628,2.936331142433473,73.2447874897776,5.92106130552581,73.29440122632873,23.58073183463057,3.67465074539177,-21.295508853138017,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-11T06:39:00.000000,64.47237593538966,4.992020447314129,48916.28162494836,48916.28162494836,7.3,0.9971948537907398,5.560401693439721,2.8173066733095418,72.83555764655023,6.2429844394930605,73.0367626870055,23.72950536488497,3.6747746638121694,-21.345279786895844,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-18T08:41:00.000000,64.46282300536872,5.007604691634859,48900.65261886542,48900.65261886542,7.3,1.0002470387018483,6.929581438627911,2.6644434756104878,72.63583337866642,6.8415068605334275,73.17122605691395,23.63588870017702,3.675119280690947,-21.254419927070558,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-18T09:04:00.000000,64.4646514611743,4.996752083245832,48895.35135163192,48895.35135163192,7.3,1.009372480627688,5.864993729406918,3.29662682221827,72.81061187300736,6.343011577165959,72.94356776597076,23.393635842443473,3.6747109129077242,-21.208167633500125,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-25T07:50:00.000000,64.46962727542355,4.99961330116783,48909.118366168346,48909.118366168346,7.3,0.989227608047326,-3.462055097931089,-15.460583115026854,-12.131349829862023,-3.2098535825390373,-12.820228608212354,23.725142486138793,3.674506460838171,-21.307875216501998,nan,Herzog,Hegy_6814_5255_04-2012_DTU_DI0146_04-2012,180.13725,Fext,-,-,idff,nan
2023-10-25T08:12:00.000000,64.47109870599441,5.010352385862833,48906.103107034614,48906.103107034614,7.3,0.9969463373325057,-3.294945390143599,-14.643746891538566,-13.06192706595343,-2.977007411147031,-13.225968468843824,23.708492641551857,3.675267048371748,-21.299405868026952,nan,Herzog,Hegy_6814_5255_04-2012_DTU_DI0146_04-2012,180.13725,Fext,-,-,idff,nan
2023-10-25T08:44:00.000000,64.46948777561879,5.012465535416213,48901.73977713947,48901.73977713947,7.3,0.9995565264151854,5.336767336003233,3.0680782036687306,72.94806321716904,5.888082581048134,72.9682608334869,23.2682530998718,3.6757418852535833,-21.10022921372729,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-10-25T09:07:00.000000,64.4666164451385,5.004896511900164,48897.883580667,48897.883580667,7.3,0.9996938440364311,5.545999746313203,3.261539315486367,72.5980894317722,6.150622526245911,72.98549656753976,23.529536248937802,3.674211333830297,-21.227594296178722,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-01T08:53:00.000000,64.4796813694647,5.021540814399615,48904.669295807515,48904.669295807515,7.3,1.0101210011157786,5.850646021549864,2.980606520637099,72.76468590086641,6.175527586240541,73.09405720169623,23.476458510744123,3.67540662816219,-21.188706338609336,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-01T09:18:00.000000,64.48672428319203,5.015729937458262,48898.80023880373,48898.80023880373,7.3,0.987382233117937,5.739432623946649,2.985477762208477,72.51780230996916,6.42262355781455,73.04828969343069,24.028335797873297,3.6751977709093606,-21.396743339711975,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-01T09:48:00.000000,64.49527277779495,5.013228347636073,48891.639283028155,48891.639283028155,7.3,1.0139679439713574,5.854902419020053,2.963892538270353,72.9869169918309,6.95685126599722,72.76539332189435,23.53990801548207,3.67718913738295,-21.391440670944576,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,359.255,Fext,-,-,idff,nan
2023-11-01T10:12:00.000000,64.49320384714031,5.001937409596991,48891.72973471464,48891.72973471464,7.3,1.0057043053200267,5.939443657169379,2.9353918269536257,72.84341679717664,7.112126203154799,72.6235291261663,23.774803897122183,3.677331532957535,-21.4415866638883,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,359.255,Fext,-,-,idff,nan
2023-11-08T07:12:00.000000,64.4899463719756,4.99739018711693,48915.267978587886,48915.267978587886,7.3,1.023904996384036,6.324917995447575,3.1634485414460953,72.63668186921977,6.792367152476496,72.69958795311348,23.510556494911725,3.6738721715268494,-21.25982621161529,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-08T07:35:00.000000,64.49884835259519,5.018640712471825,48910.29598165733,48910.29598165733,7.3,1.0008992733747129,6.402952024350097,3.2345300088576097,72.50239130172453,6.720113025234684,73.026015324708,23.532022577270254,3.6749932818735513,-21.227479641893297,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-16T07:28:00.000000,64.48075864952843,4.985162782015361,48915.96850201091,48915.96850201091,7.3,0.9891246943830779,5.843349217336425,3.2454909208692024,72.58577633396746,6.309721240065654,72.2094853421711,23.83765433145163,3.6742314892665857,-21.343828598153777,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-16T07:52:00.000000,64.48561673175466,4.9920808274542825,48914.573324315155,48914.573324315155,7.3,0.9987931941299005,5.923358361145091,3.1638179708226284,72.24404226220554,6.401918136974222,72.73220808868481,23.31831510280972,3.6753861829548637,-21.09339559097134,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-21T08:35:00.000000,64.50210246778843,4.969563673625341,48901.51229452339,48901.51229452339,7.3,1.0014394108019382,5.427365810322498,3.2447366234871997,72.12049761488122,5.907377610307624,72.2058422635608,23.375764899115893,3.674197836149173,-21.12392213685962,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-21T08:58:00.000000,64.49217091441625,4.922261172059219,48904.06639821017,48904.06639821017,7.3,1.0174984776777196,5.436067748448596,3.2176160674386907,71.74537360903226,5.440730026717171,72.10745168095316,22.972432081489387,3.6748015892902655,-21.108215530439338,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-29T09:15:00.000000,64.48893420288623,4.983102386890178,48902.697902275744,48902.697902275744,7.3,0.9963443557006383,6.97035012274289,3.088736165975188,72.00163365133156,6.959692171899372,72.34876564515751,23.123767950408364,3.673998049972678,-21.12333759545436,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-11-29T09:38:00.000000,64.49055928037272,4.973098854934937,48900.60148522827,48900.60148522827,7.3,0.9919832943270256,6.059980833325405,3.26202330030579,71.99432895934359,5.966832557075872,72.28466917341969,23.35577423813811,3.675191588844083,-21.22298516407318,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-05T08:01:00.000000,64.48151253404728,4.949537203948559,48917.784800327194,48917.784800327194,7.3,0.9871109748827556,6.393830521487444,3.012726224821043,71.88597079494357,7.397504283247162,71.86069056363291,22.93420731853621,3.6739773425836657,-21.12134210444492,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-05T08:24:00.000000,64.48555752379622,4.9495668790400655,48914.99644797599,48914.99644797599,7.3,0.982229132672036,6.522155685294253,3.2234656575201357,72.08110230149885,6.72295183061741,72.07023594438292,23.271183406133787,3.674010034521697,-21.183810203212488,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-13T12:42:00.000000,64.49181788613575,4.889751568551879,48915.64859618748,48915.64859618748,7.3,0.9907860042921797,6.328509861924806,3.1786841698865023,70.99657886567732,6.50140388830086,71.51105043823867,23.17223203220783,3.6756485721859034,-21.288337156089256,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-13T13:03:00.000000,64.49092904226275,4.887468949582098,48916.92428117161,48916.92428117161,7.3,1.007204016501077,5.81709697457112,3.2744119146701354,71.14852452622651,6.1973660269046125,71.37728259794311,23.02323310691645,3.6752074805293913,-21.238716437139374,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-20T09:54:00.000000,64.50954550656154,4.99413257272064,48905.30393033173,48905.30393033173,7.3,1.0029045391138685,6.244263019390448,3.1168470715590004,70.8729479641858,6.704700716139791,70.7857176530886,23.27018919530383,3.6734986539387617,-21.35093182270066,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
2023-12-20T10:19:00.000000,64.5085007207582,4.989356798311215,48906.22579085819,48906.22579085819,7.3,1.0018088878431664,6.0544993575641834,3.0925688568252605,70.97973176466327,5.986107887386436,71.3900528686052,23.14453695955308,3.6742354155476815,-21.22418832613039,nan,Herzog,T010B_160391_07-2018_MAG01H_504_0911H_03-2016,180.1372,Fext,-,-,idff,nan
